@relation InstanceResultListener

@attribute Key_Dataset {mnist.meta.minimal}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.meta.FilteredClassifier}
@attribute Key_Scheme_options {'-F ‚"weka.filters.MultiFilter -F ‚‚‚"weka.filters.unsupervised.instance.imagefilter.ColorLayoutFilter -D D:‚‚‚‚‚‚‚‚Weka-3-9‚‚‚‚‚‚‚‚data‚‚‚‚‚‚‚‚image‚‚‚‚‚‚‚‚Mnist‚‚‚" -F ‚‚‚"weka.filters.unsupervised.attribute.Remove -R 1‚‚‚"‚" -S 1 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2','-F ‚"weka.filters.MultiFilter -F ‚‚‚"weka.filters.unsupervised.instance.imagefilter.EdgeHistogramFilter -D D:‚‚‚‚‚‚‚‚Weka-3-9‚‚‚‚‚‚‚‚data‚‚‚‚‚‚‚‚image‚‚‚‚‚‚‚‚Mnist‚‚‚" -F ‚‚‚"weka.filters.unsupervised.attribute.Remove -R 1‚‚‚"‚" -S 1 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2','-F ‚"weka.filters.MultiFilter -F ‚‚‚"weka.filters.unsupervised.instance.imagefilter.SimpleColorHistogramFilter -D D:‚‚‚‚‚‚‚‚Weka-3-9‚‚‚‚‚‚‚‚data‚‚‚‚‚‚‚‚image‚‚‚‚‚‚‚‚Mnist‚‚‚" -F ‚‚‚"weka.filters.unsupervised.attribute.Remove -R 1‚‚‚"‚" -S 1 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2','-F ‚"weka.filters.MultiFilter -F ‚‚‚"weka.filters.unsupervised.instance.imagefilter.ColorLayoutFilter -D D:‚‚‚‚‚‚‚‚Weka-3-9‚‚‚‚‚‚‚‚data‚‚‚‚‚‚‚‚image‚‚‚‚‚‚‚‚Mnist‚‚‚" -F ‚‚‚"weka.filters.unsupervised.attribute.Remove -R 1‚‚‚"‚" -S 1 -W weka.classifiers.functions.MultilayerPerceptron -- -L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a','-F ‚"weka.filters.MultiFilter -F ‚‚‚"weka.filters.unsupervised.instance.imagefilter.EdgeHistogramFilter -D D:‚‚‚‚‚‚‚‚Weka-3-9‚‚‚‚‚‚‚‚data‚‚‚‚‚‚‚‚image‚‚‚‚‚‚‚‚Mnist‚‚‚" -F ‚‚‚"weka.filters.unsupervised.attribute.Remove -R 1‚‚‚"‚" -S 1 -W weka.classifiers.functions.MultilayerPerceptron -- -L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a','-F ‚"weka.filters.MultiFilter -F ‚‚‚"weka.filters.unsupervised.instance.imagefilter.SimpleColorHistogramFilter -D D:‚‚‚‚‚‚‚‚Weka-3-9‚‚‚‚‚‚‚‚data‚‚‚‚‚‚‚‚image‚‚‚‚‚‚‚‚Mnist‚‚‚" -F ‚‚‚"weka.filters.unsupervised.attribute.Remove -R 1‚‚‚"‚" -S 1 -W weka.classifiers.functions.MultilayerPerceptron -- -L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a','-F ‚"weka.filters.AllFilter ‚" -S 1 -W weka.classifiers.functions.Dl4jMlpClassifier -- -S 1 -cache-mode MEMORY -early-stopping ‚"weka.dl4j.earlystopping.EarlyStopping -maxEpochsNoImprovement 0 -valPercentage 0.0‚" -normalization ‚"Standardize training data‚" -iterator ‚"weka.dl4j.iterators.instance.ImageInstanceIterator -height 28 -imagesLocation D:‚‚‚‚Weka-3-9‚‚‚‚data‚‚‚‚image‚‚‚‚Mnist -numChannels 1 -width 28 -bs 1‚" -iteration-listener ‚"weka.dl4j.listener.EpochListener -eval true -n 5‚" -layer ‚"weka.dl4j.layers.ConvolutionLayer -nFilters 8 -mode Truncate -cudnnAlgoMode PREFER_FASTEST -rows 3 -columns 3 -paddingColumns 0 -paddingRows 0 -strideColumns 1 -strideRows 1 -nOut 8 -activation ‚‚‚"weka.dl4j.activations.ActivationLReLU -alpha 0.01‚‚‚" -name ‚‚‚"Convolution layer 1‚‚‚"‚" -layer ‚"weka.dl4j.layers.SubsamplingLayer -mode Truncate -eps 1.0E-8 -rows 2 -columns 2 -paddingColumns 0 -paddingRows 0 -pnorm 1 -poolingType MAX -strideColumns 1 -strideRows 1 -name ‚‚‚"Subsampling layer 1‚‚‚"‚" -layer ‚"weka.dl4j.layers.ConvolutionLayer -nFilters 8 -mode Truncate -cudnnAlgoMode PREFER_FASTEST -rows 3 -columns 3 -paddingColumns 0 -paddingRows 0 -strideColumns 1 -strideRows 1 -nOut 8 -activation ‚‚‚"weka.dl4j.activations.ActivationLReLU -alpha 0.01‚‚‚" -name ‚‚‚"Convolution layer 2‚‚‚"‚" -layer ‚"weka.dl4j.layers.SubsamplingLayer -mode Truncate -eps 1.0E-8 -rows 2 -columns 2 -paddingColumns 0 -paddingRows 0 -pnorm 1 -poolingType MAX -strideColumns 1 -strideRows 1 -name ‚‚‚"Subsampling layer 2‚‚‚"‚" -layer ‚"weka.dl4j.layers.OutputLayer -lossFn ‚‚‚"weka.dl4j.lossfunctions.LossMCXENT ‚‚‚" -nOut 0 -activation ‚‚‚"weka.dl4j.activations.ActivationSoftmax ‚‚‚" -name ‚‚‚"Output layer 2‚‚‚"‚" -logConfig ‚"weka.core.LogConfiguration -append true -dl4jLogLevel WARN -logFile C:‚‚‚‚Users‚‚‚‚bulle‚‚‚‚wekafiles‚‚‚‚wekaDeeplearning4j.log -nd4jLogLevel INFO -wekaDl4jLogLevel INFO‚" -config ‚"weka.dl4j.NeuralNetConfiguration -biasInit 0.0 -biasUpdater ‚‚‚"weka.dl4j.updater.Sgd -lr 0.001 -lrSchedule ‚‚‚‚‚‚‚"weka.dl4j.schedules.ConstantSchedule -scheduleType EPOCH‚‚‚‚‚‚‚"‚‚‚" -dist ‚‚‚"weka.dl4j.distribution.Disabled ‚‚‚" -dropout ‚‚‚"weka.dl4j.dropout.Disabled ‚‚‚" -gradientNormalization None -gradNormThreshold 1.0 -l1 NaN -l2 NaN -minimize -algorithm STOCHASTIC_GRADIENT_DESCENT -updater ‚‚‚"weka.dl4j.updater.Adam -beta1MeanDecay 0.9 -beta2VarDecay 0.999 -epsilon 1.0E-8 -lr 0.001 -lrSchedule ‚‚‚‚‚‚‚"weka.dl4j.schedules.ConstantSchedule -scheduleType EPOCH‚‚‚‚‚‚‚"‚‚‚" -weightInit XAVIER -weightNoise ‚‚‚"weka.dl4j.weightnoise.Disabled ‚‚‚"‚" -numEpochs 10 -queueSize 0 -zooModel ‚"weka.dl4j.zoo.CustomNet ‚"'}
@attribute Key_Scheme_version_ID {-4523450618538717400}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string

@data
mnist.meta.minimal,8,4,weka.classifiers.meta.FilteredClassifier,'-F ‚"weka.filters.MultiFilter -F ‚‚‚"weka.filters.unsupervised.instance.imagefilter.EdgeHistogramFilter -D D:‚‚‚‚‚‚‚‚Weka-3-9‚‚‚‚‚‚‚‚data‚‚‚‚‚‚‚‚image‚‚‚‚‚‚‚‚Mnist‚‚‚" -F ‚‚‚"weka.filters.unsupervised.attribute.Remove -R 1‚‚‚"‚" -S 1 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-4523450618538717400,20200518.1035,378,42,14,28,0,33.333333,66.666667,0,0.256637,0.138095,0.350737,76.747834,116.937325,139.407876,29003.272925,-28863.865049,3.319235,690.554117,-687.234882,40.370627,0.961205,28.958642,0.75,3,0.105263,4,0.894737,34,0.25,1,0.428571,0.75,0.545455,0.507833,0.838816,0.44881,0.333333,0.077288,0.922712,0.666667,?,0.333333,?,?,0.611961,0.2589,?,0.333333,0.135,0.027,0.09375,0,93.75,0,92506,32078,16958,35.714286,15.714286,?
mnist.meta.minimal,8,5,weka.classifiers.meta.FilteredClassifier,'-F ‚"weka.filters.MultiFilter -F ‚‚‚"weka.filters.unsupervised.instance.imagefilter.EdgeHistogramFilter -D D:‚‚‚‚‚‚‚‚Weka-3-9‚‚‚‚‚‚‚‚data‚‚‚‚‚‚‚‚image‚‚‚‚‚‚‚‚Mnist‚‚‚" -F ‚‚‚"weka.filters.unsupervised.attribute.Remove -R 1‚‚‚"‚" -S 1 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-4523450618538717400,20200518.1035,378,42,18,24,0,42.857143,57.142857,0,0.364038,0.115398,0.313573,64.120388,104.52315,139.531752,20422.00797,-20282.476219,3.322185,486.238285,-482.9161,58.7923,1.399817,42.135428,0.25,1,0.131579,5,0.868421,33,0.75,3,0.166667,0.25,0.2,0.09934,0.654605,0.169048,0.428571,0.062284,0.937716,0.571429,0.453231,0.428571,0.410111,0.367232,0.714768,0.395295,0.393117,0.428571,0.122,0.02,0.03125,0.03125,31.25,31.25,90454,32078,16958,52.380952,15.714286,?
mnist.meta.minimal,8,6,weka.classifiers.meta.FilteredClassifier,'-F ‚"weka.filters.MultiFilter -F ‚‚‚"weka.filters.unsupervised.instance.imagefilter.EdgeHistogramFilter -D D:‚‚‚‚‚‚‚‚Weka-3-9‚‚‚‚‚‚‚‚data‚‚‚‚‚‚‚‚image‚‚‚‚‚‚‚‚Mnist‚‚‚" -F ‚‚‚"weka.filters.unsupervised.attribute.Remove -R 1‚‚‚"‚" -S 1 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-4523450618538717400,20200518.1035,378,42,13,29,0,30.952381,69.047619,0,0.235405,0.13377,0.336961,74.303561,112.276493,139.72732,24718.783781,-24579.056461,3.326841,588.542471,-585.21563,45.223462,1.076749,32.365512,0,0,0.026316,1,0.973684,37,1,4,0,0,0,-0.050669,0.486842,0.095238,0.309524,0.074815,0.925185,0.690476,0.201852,0.309524,0.237142,0.178423,0.657471,0.289626,0.248999,0.309524,0.11,0.027,0.046875,0.015625,46.875,15.625,89770,32078,16958,42.857143,16.666667,?
mnist.meta.minimal,8,7,weka.classifiers.meta.FilteredClassifier,'-F ‚"weka.filters.MultiFilter -F ‚‚‚"weka.filters.unsupervised.instance.imagefilter.EdgeHistogramFilter -D D:‚‚‚‚‚‚‚‚Weka-3-9‚‚‚‚‚‚‚‚data‚‚‚‚‚‚‚‚image‚‚‚‚‚‚‚‚Mnist‚‚‚" -F ‚‚‚"weka.filters.unsupervised.attribute.Remove -R 1‚‚‚"‚" -S 1 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-4523450618538717400,20200518.1035,378,42,17,25,0,40.47619,59.52381,0,0.338374,0.125135,0.325847,69.507276,108.57343,139.72732,21496.604956,-21356.877636,3.326841,511.823928,-508.497087,54.351586,1.294085,38.898324,0.4,2,0.054054,2,0.945946,35,0.6,3,0.5,0.4,0.444444,0.381656,0.681081,0.404762,0.404762,0.066213,0.933787,0.595238,0.355896,0.404762,0.371752,0.312834,0.701704,0.314626,0.369228,0.404762,0.107,0.018,0.09375,0,93.75,0,89770,32078,16958,50,16.666667,?
mnist.meta.minimal,8,8,weka.classifiers.meta.FilteredClassifier,'-F ‚"weka.filters.MultiFilter -F ‚‚‚"weka.filters.unsupervised.instance.imagefilter.EdgeHistogramFilter -D D:‚‚‚‚‚‚‚‚Weka-3-9‚‚‚‚‚‚‚‚data‚‚‚‚‚‚‚‚image‚‚‚‚‚‚‚‚Mnist‚‚‚" -F ‚‚‚"weka.filters.unsupervised.attribute.Remove -R 1‚‚‚"‚" -S 1 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-4523450618538717400,20200518.1035,378,42,13,29,0,30.952381,69.047619,0,0.23203,0.139711,0.347365,77.614269,115.760703,139.645916,27935.405368,-27795.759452,3.324903,665.128699,-661.803796,39.239249,0.934268,28.099102,0.25,1,0.105263,4,0.894737,34,0.75,3,0.2,0.25,0.222222,0.131194,0.546053,0.121429,0.309524,0.076949,0.923051,0.690476,0.294643,0.309524,0.288656,0.222242,0.618582,0.271967,0.284408,0.309524,0.096,0.016,0.0625,0.015625,62.5,15.625,88402,32078,16958,38.095238,18.333333,?
mnist.meta.minimal,8,9,weka.classifiers.meta.FilteredClassifier,'-F ‚"weka.filters.MultiFilter -F ‚‚‚"weka.filters.unsupervised.instance.imagefilter.EdgeHistogramFilter -D D:‚‚‚‚‚‚‚‚Weka-3-9‚‚‚‚‚‚‚‚data‚‚‚‚‚‚‚‚image‚‚‚‚‚‚‚‚Mnist‚‚‚" -F ‚‚‚"weka.filters.unsupervised.attribute.Remove -R 1‚‚‚"‚" -S 1 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-4523450618538717400,20200518.1035,378,42,17,25,0,40.47619,59.52381,0,0.338374,0.124176,0.326853,69.011927,108.974472,139.407876,24708.851103,-24569.443227,3.319235,588.305979,-584.986744,52.712545,1.255061,37.811741,0.75,3,0.184211,7,0.815789,31,0.25,1,0.3,0.75,0.428571,0.389943,0.796053,0.34881,0.404762,0.064079,0.935921,0.595238,0.392063,0.404762,0.386243,0.332855,0.679105,0.347109,0.368333,0.404762,0.1,0.016,0.078125,0.015625,78.125,15.625,91822,32078,16958,45.238095,15.47619,?
mnist.meta.minimal,8,10,weka.classifiers.meta.FilteredClassifier,'-F ‚"weka.filters.MultiFilter -F ‚‚‚"weka.filters.unsupervised.instance.imagefilter.EdgeHistogramFilter -D D:‚‚‚‚‚‚‚‚Weka-3-9‚‚‚‚‚‚‚‚data‚‚‚‚‚‚‚‚image‚‚‚‚‚‚‚‚Mnist‚‚‚" -F ‚‚‚"weka.filters.unsupervised.attribute.Remove -R 1‚‚‚"‚" -S 1 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-4523450618538717400,20200518.1035,378,42,15,27,0,35.714286,64.285714,0,0.284543,0.128826,0.323319,71.601463,107.805066,139.359676,21502.897079,-21363.537403,3.318088,511.97374,-508.655652,49.114981,1.169404,35.243323,0.25,1,0,0,1,38,0.75,3,1,0.25,0.4,0.48136,0.75,0.547619,0.357143,0.071335,0.928665,0.642857,0.412302,0.357143,0.360173,0.302091,0.695354,0.354113,0.347879,0.357143,0.097,0.017,0.0625,0,62.5,0,87718,32078,16958,50,18.333333,?
mnist.meta.minimal,9,1,weka.classifiers.meta.FilteredClassifier,'-F ‚"weka.filters.MultiFilter -F ‚‚‚"weka.filters.unsupervised.instance.imagefilter.EdgeHistogramFilter -D D:‚‚‚‚‚‚‚‚Weka-3-9‚‚‚‚‚‚‚‚data‚‚‚‚‚‚‚‚image‚‚‚‚‚‚‚‚Mnist‚‚‚" -F ‚‚‚"weka.filters.unsupervised.attribute.Remove -R 1‚‚‚"‚" -S 1 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-4523450618538717400,20200518.1035,378,42,12,30,0,28.571429,71.428571,0,0.205047,0.147186,0.357521,81.800155,119.19913,139.407876,29006.516811,-28867.108935,3.319235,690.631353,-687.312118,36.799954,0.876189,26.397328,0.5,2,0.157895,6,0.842105,32,0.5,2,0.25,0.5,0.333333,0.255739,0.644737,0.160119,0.285714,0.079455,0.920545,0.714286,0.281746,0.285714,0.274686,0.202016,0.610547,0.201448,0.264784,0.285714,0.097,0.022,0.046875,0.03125,46.875,31.25,95242,32078,16958,35.714286,15.952381,?
mnist.meta.minimal,9,2,weka.classifiers.meta.FilteredClassifier,'-F ‚"weka.filters.MultiFilter -F ‚‚‚"weka.filters.unsupervised.instance.imagefilter.EdgeHistogramFilter -D D:‚‚‚‚‚‚‚‚Weka-3-9‚‚‚‚‚‚‚‚data‚‚‚‚‚‚‚‚image‚‚‚‚‚‚‚‚Mnist‚‚‚" -F ‚‚‚"weka.filters.unsupervised.attribute.Remove -R 1‚‚‚"‚" -S 1 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-4523450618538717400,20200518.1035,378,42,18,24,0,42.857143,57.142857,0,0.364839,0.118586,0.309926,65.905114,103.33072,139.407876,19353.104561,-19213.696685,3.319235,460.788204,-457.468969,57.987145,1.380646,41.595315,0.5,2,0.026316,1,0.973684,37,0.5,2,0.666667,0.5,0.571429,0.539906,0.730263,0.547619,0.428571,0.062284,0.937716,0.571429,0.499433,0.428571,0.440553,0.392927,0.725615,0.396372,0.430195,0.428571,0.162,0.036,0.03125,0.015625,31.25,15.625,92506,32078,16958,57.142857,19.52381,?
mnist.meta.minimal,9,3,weka.classifiers.meta.FilteredClassifier,'-F ‚"weka.filters.MultiFilter -F ‚‚‚"weka.filters.unsupervised.instance.imagefilter.EdgeHistogramFilter -D D:‚‚‚‚‚‚‚‚Weka-3-9‚‚‚‚‚‚‚‚data‚‚‚‚‚‚‚‚image‚‚‚‚‚‚‚‚Mnist‚‚‚" -F ‚‚‚"weka.filters.unsupervised.attribute.Remove -R 1‚‚‚"‚" -S 1 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-4523450618538717400,20200518.1035,378,42,11,31,0,26.190476,73.809524,0,0.179067,0.145839,0.355846,81.05151,118.640682,139.407876,27936.85511,-27797.447235,3.319235,665.163217,-661.843982,36.05859,0.858538,25.865533,0.25,1,0.131579,5,0.868421,33,0.75,3,0.166667,0.25,0.2,0.09934,0.555921,0.321429,0.261905,0.08125,0.91875,0.738095,0.233107,0.261905,0.240571,0.166111,0.627506,0.234913,0.229683,0.261905,0.173,0.033,0.140625,0.015625,140.625,15.625,96610,32078,16958,38.095238,15.238095,?
mnist.meta.minimal,9,4,weka.classifiers.meta.FilteredClassifier,'-F ‚"weka.filters.MultiFilter -F ‚‚‚"weka.filters.unsupervised.instance.imagefilter.EdgeHistogramFilter -D D:‚‚‚‚‚‚‚‚Weka-3-9‚‚‚‚‚‚‚‚data‚‚‚‚‚‚‚‚image‚‚‚‚‚‚‚‚Mnist‚‚‚" -F ‚‚‚"weka.filters.unsupervised.attribute.Remove -R 1‚‚‚"‚" -S 1 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-4523450618538717400,20200518.1035,378,42,13,29,0,30.952381,69.047619,0,0.231061,0.139551,0.350451,77.551414,116.834188,139.44108,26863.352808,-26723.911728,3.320026,639.603638,-636.283613,40.263558,0.958656,28.874961,0,0,0.131579,5,0.868421,33,1,4,0,0,0,-0.119268,0.394737,0.095238,0.309524,0.077059,0.922941,0.690476,0.323413,0.309524,0.310967,0.237476,0.636086,0.248132,0.300022,0.309524,0.139,0.023,0.09375,0.03125,93.75,31.25,91138,32078,16958,40.47619,16.190476,?
mnist.meta.minimal,9,5,weka.classifiers.meta.FilteredClassifier,'-F ‚"weka.filters.MultiFilter -F ‚‚‚"weka.filters.unsupervised.instance.imagefilter.EdgeHistogramFilter -D D:‚‚‚‚‚‚‚‚Weka-3-9‚‚‚‚‚‚‚‚data‚‚‚‚‚‚‚‚image‚‚‚‚‚‚‚‚Mnist‚‚‚" -F ‚‚‚"weka.filters.unsupervised.attribute.Remove -R 1‚‚‚"‚" -S 1 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-4523450618538717400,20200518.1035,378,42,17,25,0,40.47619,59.52381,0,0.337957,0.113629,0.304837,63.145895,101.627362,139.44108,19346.139043,-19206.697963,3.320026,460.622358,-457.302332,63.941518,1.522417,45.855582,0.5,2,0.078947,3,0.921053,35,0.5,2,0.4,0.5,0.444444,0.381656,0.700658,0.297619,0.404762,0.066213,0.933787,0.595238,0.40873,0.404762,0.382011,0.331867,0.735221,0.375841,0.381111,0.404762,0.1,0.02,0.078125,0.015625,78.125,15.625,95926,32078,16958,57.142857,17.142857,?
mnist.meta.minimal,9,6,weka.classifiers.meta.FilteredClassifier,'-F ‚"weka.filters.MultiFilter -F ‚‚‚"weka.filters.unsupervised.instance.imagefilter.EdgeHistogramFilter -D D:‚‚‚‚‚‚‚‚Weka-3-9‚‚‚‚‚‚‚‚data‚‚‚‚‚‚‚‚image‚‚‚‚‚‚‚‚Mnist‚‚‚" -F ‚‚‚"weka.filters.unsupervised.attribute.Remove -R 1‚‚‚"‚" -S 1 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-4523450618538717400,20200518.1035,378,42,16,26,0,38.095238,61.904762,0,0.310606,0.129393,0.325198,71.911363,108.422448,139.407876,24714.610569,-24575.202693,3.319235,588.443109,-585.123874,48.39247,1.152202,34.712867,0.25,1,0.105263,4,0.894737,34,0.75,3,0.2,0.25,0.222222,0.131194,0.5625,0.196429,0.380952,0.06943,0.93057,0.619048,0.441497,0.380952,0.385601,0.330948,0.662298,0.345692,0.377381,0.380952,0.121,0.021,0.078125,0.015625,78.125,15.625,90454,32078,16958,42.857143,18.809524,?
mnist.meta.minimal,9,7,weka.classifiers.meta.FilteredClassifier,'-F ‚"weka.filters.MultiFilter -F ‚‚‚"weka.filters.unsupervised.instance.imagefilter.EdgeHistogramFilter -D D:‚‚‚‚‚‚‚‚Weka-3-9‚‚‚‚‚‚‚‚data‚‚‚‚‚‚‚‚image‚‚‚‚‚‚‚‚Mnist‚‚‚" -F ‚‚‚"weka.filters.unsupervised.attribute.Remove -R 1‚‚‚"‚" -S 1 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-4523450618538717400,20200518.1035,378,42,17,25,0,40.47619,59.52381,0,0.337539,0.126618,0.320606,70.368989,106.891691,139.407876,20432.028806,-20292.62093,3.319235,486.476876,-483.157641,50.921174,1.212409,36.526755,1,4,0.184211,7,0.815789,31,0,0,0.363636,1,0.533333,0.544657,0.947368,0.5,0.404762,0.065502,0.934498,0.595238,?,0.404762,?,?,0.69747,0.35687,?,0.404762,0.103,0.02,0.0625,0.015625,62.5,15.625,91138,32078,16958,50,19.285714,?
mnist.meta.minimal,9,8,weka.classifiers.meta.FilteredClassifier,'-F ‚"weka.filters.MultiFilter -F ‚‚‚"weka.filters.unsupervised.instance.imagefilter.EdgeHistogramFilter -D D:‚‚‚‚‚‚‚‚Weka-3-9‚‚‚‚‚‚‚‚data‚‚‚‚‚‚‚‚image‚‚‚‚‚‚‚‚Mnist‚‚‚" -F ‚‚‚"weka.filters.unsupervised.attribute.Remove -R 1‚‚‚"‚" -S 1 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-4523450618538717400,20200518.1035,378,42,11,31,0,26.190476,73.809524,0,0.180101,0.146836,0.363387,81.572308,121.100213,139.645916,27942.61951,-27802.973594,3.324903,665.300465,-661.975562,33.254421,0.791772,23.813386,0,0,0.081081,3,0.918919,34,1,5,0,0,0,-0.101956,0.459459,0.119048,0.261905,0.082673,0.917327,0.738095,0.238095,0.261905,0.247619,0.166975,0.625576,0.232877,0.255,0.261905,0.104,0.03,0.078125,0.015625,78.125,15.625,89770,32078,16958,33.333333,15,?
mnist.meta.minimal,9,9,weka.classifiers.meta.FilteredClassifier,'-F ‚"weka.filters.MultiFilter -F ‚‚‚"weka.filters.unsupervised.instance.imagefilter.EdgeHistogramFilter -D D:‚‚‚‚‚‚‚‚Weka-3-9‚‚‚‚‚‚‚‚data‚‚‚‚‚‚‚‚image‚‚‚‚‚‚‚‚Mnist‚‚‚" -F ‚‚‚"weka.filters.unsupervised.attribute.Remove -R 1‚‚‚"‚" -S 1 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-4523450618538717400,20200518.1035,378,42,11,31,0,26.190476,73.809524,0,0.180617,0.155101,0.368375,86.163663,122.762501,139.645916,31156.007555,-31016.361638,3.324903,741.809704,-738.484801,29.345187,0.698695,21.013996,0.25,1,0,0,1,38,0.75,3,1,0.25,0.4,0.48136,0.605263,0.321429,0.261905,0.08125,0.91875,0.738095,0.321429,0.261905,0.264475,0.198201,0.576898,0.199263,0.266587,0.261905,0.148,0.027,0.078125,0,78.125,0,92506,32078,16958,28.571429,16.428571,?
mnist.meta.minimal,9,10,weka.classifiers.meta.FilteredClassifier,'-F ‚"weka.filters.MultiFilter -F ‚‚‚"weka.filters.unsupervised.instance.imagefilter.EdgeHistogramFilter -D D:‚‚‚‚‚‚‚‚Weka-3-9‚‚‚‚‚‚‚‚data‚‚‚‚‚‚‚‚image‚‚‚‚‚‚‚‚Mnist‚‚‚" -F ‚‚‚"weka.filters.unsupervised.attribute.Remove -R 1‚‚‚"‚" -S 1 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-4523450618538717400,20200518.1035,378,42,14,28,0,33.333333,66.666667,0,0.259912,0.13417,0.338579,74.535825,112.832647,139.645916,22573.323556,-22433.67764,3.324903,537.460085,-534.135182,48.70382,1.159615,34.876652,0.25,1,0.026316,1,0.973684,37,0.75,3,0.5,0.25,0.333333,0.308327,0.733553,0.339286,0.333333,0.074443,0.925557,0.666667,0.328798,0.333333,0.30716,0.249744,0.68526,0.272307,0.317517,0.333333,0.098,0.028,0.0625,0.015625,62.5,15.625,93190,32078,16958,50,15.47619,?
